TIME_INTERVAL,REGION_NAME,RESOURCE_NAME,RESOURCE_TYPE,CLEARED_PRICE,
6/10/2026 9:35:00 AM,LUZON,03EERI_G02,G,11500,
6/10/2026 9:35:00 AM,LUZON,03EERI_G03,G,11500,
6/10/2026 9:35:00 AM,MINDANAO,09JIMDSL_U01,G,31999,
6/10/2026 9:35:00 AM,MINDANAO,09JIMDSL_U02,G,31999,
6/10/2026 9:35:00 AM,MINDANAO,09WMPC_U01,G,17400,
6/10/2026 9:35:00 AM,MINDANAO,09WMPC_U04,G,16800,
6/10/2026 9:35:00 AM,MINDANAO,09WMPC_U06,G,17300,
6/10/2026 9:35:00 AM,MINDANAO,09WMPC_U07,G,16900,
6/10/2026 9:35:00 AM,MINDANAO,09WMPC_U08,G,17200,
6/10/2026 9:35:00 AM,MINDANAO,09WMPC_U09,G,16610,
6/10/2026 9:35:00 AM,MINDANAO,09WMPC_U10,G,17000,
6/10/2026 9:35:00 AM,MINDANAO,10GNPK_U01,G,16800,
6/10/2026 9:35:00 AM,MINDANAO,10GNPK_U02,G,6000,
6/10/2026 9:35:00 AM,MINDANAO,10GNPK_U03,G,16800,
6/10/2026 9:35:00 AM,MINDANAO,10IDP1_U07,G,16160,
6/10/2026 9:35:00 AM,MINDANAO,10IDP1_U08,G,16200,
6/10/2026 9:35:00 AM,MINDANAO,11KEGMAR_G01,G,32000,
6/10/2026 9:35:00 AM,MINDANAO,11NBPC_G01,G,28000,
6/10/2026 9:35:00 AM,MINDANAO,11PKBUK_U01,G,28000,
6/10/2026 9:35:00 AM,MINDANAO,12NACSUR_G01,G,32000,
6/10/2026 9:35:00 AM,MINDANAO,12PKSFRA_U01,G,25000,
6/10/2026 9:35:00 AM,MINDANAO,12TM2_U01,G,32000,
6/10/2026 9:35:00 AM,MINDANAO,12TM2_U02,G,14000,
6/10/2026 9:35:00 AM,MINDANAO,13MACO_BAT,G,32000,
6/10/2026 9:35:00 AM,MINDANAO,13MAGDBNK_U01,G,25000.08,
6/10/2026 9:35:00 AM,MINDANAO,13MAGDBNK_U02,G,20000.08,
6/10/2026 9:35:00 AM,MINDANAO,13MAGDBNK_U03,G,20000.08,
6/10/2026 9:35:00 AM,MINDANAO,13MATIBNK_G01,G,32000,
6/10/2026 9:35:00 AM,MINDANAO,13MPCDIG_G01,G,32000,
6/10/2026 9:35:00 AM,MINDANAO,13TM1_U02,G,13500,
6/10/2026 9:35:00 AM,MINDANAO,14PKPSOC_G01,G,32000,
6/10/2026 9:35:00 AM,MINDANAO,14SUPKOR_G01,G,32000,
6/10/2026 9:35:00 AM,VISAYAS,04CLBYBNK_G01,G,32000,
6/10/2026 9:35:00 AM,VISAYAS,05CARMENDPP_U01,G,27887.30,
6/10/2026 9:35:00 AM,VISAYAS,05CARMENDPP_U02,G,27887.30,
6/10/2026 9:35:00 AM,VISAYAS,05CARMENDPP_U03,G,27887.30,
6/10/2026 9:35:00 AM,VISAYAS,05CEDC_U03,G,8350,
6/10/2026 9:35:00 AM,VISAYAS,05CPPC_U03,G,18000,
6/10/2026 9:35:00 AM,VISAYAS,05CPPC_U05,G,18000,
6/10/2026 9:35:00 AM,VISAYAS,05CPPC_U07,G,18000,
6/10/2026 9:35:00 AM,VISAYAS,05TPC_G02,G,8420,
6/10/2026 9:35:00 AM,VISAYAS,07BIDPP_G01,G,27642,
6/10/2026 9:35:00 AM,VISAYAS,08NABASDPP_U01,G,20239.80,
6/10/2026 9:35:00 AM,VISAYAS,08NABASDPP_U02,G,20239.80,
6/10/2026 9:35:00 AM,VISAYAS,08PDPP1_U03,G,32000,
6/10/2026 9:35:00 AM,VISAYAS,08PDPP1_U05,G,32000,
6/10/2026 9:35:00 AM,VISAYAS,08PDPP3_C,G,32000,
6/10/2026 9:35:00 AM,VISAYAS,08PDPP3_E,G,32000,
6/10/2026 9:35:00 AM,VISAYAS,08PDPP3_G,G,32000,
6/10/2026 9:35:00 AM,VISAYAS,08PDPP3_H,G,32000,
6/10/2026 9:35:00 AM,VISAYAS,08PEDC_U01,G,8920,
6/10/2026 9:35:00 AM,VISAYAS,08STBPB1_U01,G,21917.20,
6/10/2026 9:35:00 AM,VISAYAS,08STBPB1_U02,G,21917.20,
6/10/2026 9:35:00 AM,VISAYAS,08STBPB1_U04,G,21917.20,
6/10/2026 9:40:00 AM,LUZON,01BINGA_U01,G,15000,
6/10/2026 9:40:00 AM,LUZON,01BINGA_U02,G,14990,
6/10/2026 9:40:00 AM,LUZON,01BINGA_U03,G,14980,
6/10/2026 9:40:00 AM,LUZON,01BINGA_U04,G,14970,
6/10/2026 9:40:00 AM,LUZON,01MAGAT_U02,G,14995,
6/10/2026 9:40:00 AM,MINDANAO,09JIMDSL_U01,G,31999,
6/10/2026 9:40:00 AM,MINDANAO,09JIMDSL_U02,G,31999,
6/10/2026 9:40:00 AM,MINDANAO,09WMPC_U01,G,17400,
6/10/2026 9:40:00 AM,MINDANAO,09WMPC_U04,G,16800,
6/10/2026 9:40:00 AM,MINDANAO,09WMPC_U06,G,17300,
6/10/2026 9:40:00 AM,MINDANAO,09WMPC_U07,G,16900,
6/10/2026 9:40:00 AM,MINDANAO,09WMPC_U08,G,17200,
6/10/2026 9:40:00 AM,MINDANAO,09WMPC_U09,G,16610,
6/10/2026 9:40:00 AM,MINDANAO,09WMPC_U10,G,17000,
6/10/2026 9:40:00 AM,MINDANAO,10GNPK_U01,G,16800,
6/10/2026 9:40:00 AM,MINDANAO,10GNPK_U03,G,16800,
6/10/2026 9:40:00 AM,MINDANAO,10IDP1_U01,G,32000,
6/10/2026 9:40:00 AM,MINDANAO,10IDP1_U02,G,32000,
6/10/2026 9:40:00 AM,MINDANAO,10IDP1_U03,G,32000,
6/10/2026 9:40:00 AM,MINDANAO,10IDP1_U04,G,32000,
6/10/2026 9:40:00 AM,MINDANAO,10IDP1_U05,G,32000,
6/10/2026 9:40:00 AM,MINDANAO,10IDP1_U06,G,32000,
6/10/2026 9:40:00 AM,MINDANAO,10IDP1_U07,G,31100,
6/10/2026 9:40:00 AM,MINDANAO,10IDP1_U08,G,32000,
6/10/2026 9:40:00 AM,MINDANAO,10IDP1_U10,G,32000,
6/10/2026 9:40:00 AM,MINDANAO,10IDP1_U11,G,32000,
6/10/2026 9:40:00 AM,MINDANAO,10IDP1_U12,G,32000,
6/10/2026 9:40:00 AM,MINDANAO,10IDP2_U03,G,32000,
6/10/2026 9:40:00 AM,MINDANAO,10MEGC_G01,G,32000,
6/10/2026 9:40:00 AM,MINDANAO,11JASA_BAT,G,32000,
6/10/2026 9:40:00 AM,MINDANAO,11KEGMAR_G01,G,32000,
6/10/2026 9:40:00 AM,MINDANAO,11MNRGY_G01,G,32000,
6/10/2026 9:40:00 AM,MINDANAO,11MNRGY_G02,G,32000,
6/10/2026 9:40:00 AM,MINDANAO,11NBPC_G01,G,28000,
6/10/2026 9:40:00 AM,MINDANAO,11PACERM_G01,G,32000,
6/10/2026 9:40:00 AM,MINDANAO,11PKBUK_U01,G,28000,
6/10/2026 9:40:00 AM,MINDANAO,11VILLA_BAT,G,32000,
6/10/2026 9:40:00 AM,MINDANAO,12NACSUR_G01,G,32000,
6/10/2026 9:40:00 AM,MINDANAO,12PKSFRA_U01,G,25000,
6/10/2026 9:40:00 AM,MINDANAO,12TM2_U01,G,32000,
6/10/2026 9:40:00 AM,MINDANAO,12TM2_U02,G,14000,
6/10/2026 9:40:00 AM,MINDANAO,13MACO_BAT,G,32000,
6/10/2026 9:40:00 AM,MINDANAO,13MAGDBNK_U01,G,29000.08,
6/10/2026 9:40:00 AM,MINDANAO,13MAGDBNK_U02,G,20000.08,
6/10/2026 9:40:00 AM,MINDANAO,13MAGDBNK_U03,G,20000.08,
6/10/2026 9:40:00 AM,MINDANAO,13MALITA_BAT,G,32000,
6/10/2026 9:40:00 AM,MINDANAO,13MATIBNK_G01,G,32000,
6/10/2026 9:40:00 AM,MINDANAO,13MPCDIG_G01,G,32000,
6/10/2026 9:40:00 AM,MINDANAO,13TM1_U02,G,14500,
6/10/2026 9:40:00 AM,MINDANAO,14PKPSOC_G01,G,32000,
6/10/2026 9:40:00 AM,MINDANAO,14SUPKOR_G01,G,32000,
6/10/2026 9:40:00 AM,VISAYAS,04CLBYBNK_G01,G,32000,
6/10/2026 9:40:00 AM,VISAYAS,04IASMOD_G05,G,32000,
6/10/2026 9:40:00 AM,VISAYAS,04ORMOC_BAT,G,32000,
6/10/2026 9:40:00 AM,VISAYAS,05CARMENDPP_U01,G,27887.30,
6/10/2026 9:40:00 AM,VISAYAS,05CARMENDPP_U02,G,27887.30,
6/10/2026 9:40:00 AM,VISAYAS,05CARMENDPP_U03,G,27887.30,
6/10/2026 9:40:00 AM,VISAYAS,05CPPC_U01,G,32000,
6/10/2026 9:40:00 AM,VISAYAS,05CPPC_U03,G,18000,
6/10/2026 9:40:00 AM,VISAYAS,05CPPC_U04,G,32000,
6/10/2026 9:40:00 AM,VISAYAS,05CPPC_U05,G,18000,
6/10/2026 9:40:00 AM,VISAYAS,05CPPC_U06,G,32000,
6/10/2026 9:40:00 AM,VISAYAS,05CPPC_U07,G,18000,
6/10/2026 9:40:00 AM,VISAYAS,05CPPC_U08,G,32000,
6/10/2026 9:40:00 AM,VISAYAS,06KABAN_BAT,G,32000,
6/10/2026 9:40:00 AM,VISAYAS,07BDPP_U03,G,32000,
6/10/2026 9:40:00 AM,VISAYAS,07BIDPP_G01,G,27642,
6/10/2026 9:40:00 AM,VISAYAS,07TPLPB4_U04,G,32000,
6/10/2026 9:40:00 AM,VISAYAS,08NABASDPP_U01,G,20239.80,
6/10/2026 9:40:00 AM,VISAYAS,08NABASDPP_U02,G,20239.80,
6/10/2026 9:40:00 AM,VISAYAS,08PDPP1_U03,G,32000,
6/10/2026 9:40:00 AM,VISAYAS,08PDPP1_U05,G,32000,
6/10/2026 9:40:00 AM,VISAYAS,08PDPP3_C,G,32000,
6/10/2026 9:40:00 AM,VISAYAS,08PDPP3_E,G,32000,
6/10/2026 9:40:00 AM,VISAYAS,08PDPP3_G,G,32000,
6/10/2026 9:40:00 AM,VISAYAS,08PDPP3_H,G,32000,
6/10/2026 9:40:00 AM,VISAYAS,08STBPB1_U01,G,21917.20,
6/10/2026 9:40:00 AM,VISAYAS,08STBPB1_U02,G,21917.20,
6/10/2026 9:40:00 AM,VISAYAS,08STBPB1_U04,G,21917.20,
6/10/2026 9:45:00 AM,LUZON,01BINGA_U01,G,15000,
6/10/2026 9:45:00 AM,LUZON,01BINGA_U02,G,14990,
6/10/2026 9:45:00 AM,LUZON,01BINGA_U03,G,14980,
6/10/2026 9:45:00 AM,LUZON,01BINGA_U04,G,14970,
6/10/2026 9:45:00 AM,LUZON,01MAGAT_U01,G,15000,
6/10/2026 9:45:00 AM,LUZON,01MAGAT_U02,G,14995,
6/10/2026 9:45:00 AM,MINDANAO,09JIMDSL_U01,G,31999,
6/10/2026 9:45:00 AM,MINDANAO,09JIMDSL_U02,G,31999,
6/10/2026 9:45:00 AM,MINDANAO,09WMPC_U01,G,17400,
6/10/2026 9:45:00 AM,MINDANAO,09WMPC_U04,G,16800,
6/10/2026 9:45:00 AM,MINDANAO,09WMPC_U06,G,17300,
6/10/2026 9:45:00 AM,MINDANAO,09WMPC_U07,G,16900,
6/10/2026 9:45:00 AM,MINDANAO,09WMPC_U08,G,17200,
6/10/2026 9:45:00 AM,MINDANAO,09WMPC_U09,G,16610,
6/10/2026 9:45:00 AM,MINDANAO,09WMPC_U10,G,17000,
6/10/2026 9:45:00 AM,MINDANAO,10GNPK_U01,G,16800,
6/10/2026 9:45:00 AM,MINDANAO,10GNPK_U03,G,16800,
6/10/2026 9:45:00 AM,MINDANAO,10IDP1_U01,G,32000,
6/10/2026 9:45:00 AM,MINDANAO,10IDP1_U02,G,32000,
6/10/2026 9:45:00 AM,MINDANAO,10IDP1_U03,G,32000,
6/10/2026 9:45:00 AM,MINDANAO,10IDP1_U04,G,32000,
6/10/2026 9:45:00 AM,MINDANAO,10IDP1_U05,G,32000,
6/10/2026 9:45:00 AM,MINDANAO,10IDP1_U06,G,32000,
6/10/2026 9:45:00 AM,MINDANAO,10IDP1_U07,G,31100,
6/10/2026 9:45:00 AM,MINDANAO,10IDP1_U08,G,32000,
6/10/2026 9:45:00 AM,MINDANAO,10IDP1_U10,G,32000,
6/10/2026 9:45:00 AM,MINDANAO,10IDP1_U11,G,32000,
6/10/2026 9:45:00 AM,MINDANAO,10IDP1_U12,G,32000,
6/10/2026 9:45:00 AM,MINDANAO,10IDP2_U03,G,32000,
6/10/2026 9:45:00 AM,MINDANAO,10MEGC_G01,G,32000,
6/10/2026 9:45:00 AM,MINDANAO,11JASA_BAT,G,32000,
6/10/2026 9:45:00 AM,MINDANAO,11KEGMAR_G01,G,32000,
6/10/2026 9:45:00 AM,MINDANAO,11MNRGY_G01,G,32000,
6/10/2026 9:45:00 AM,MINDANAO,11MNRGY_G02,G,32000,
6/10/2026 9:45:00 AM,MINDANAO,11NBPC_G01,G,28000,
6/10/2026 9:45:00 AM,MINDANAO,11PACERM_G01,G,32000,
6/10/2026 9:45:00 AM,MINDANAO,11PKBUK_U01,G,28000,
6/10/2026 9:45:00 AM,MINDANAO,12NACSUR_G01,G,32000,
6/10/2026 9:45:00 AM,MINDANAO,12PKSFRA_U01,G,25000,
6/10/2026 9:45:00 AM,MINDANAO,12TM2_U01,G,32000,
6/10/2026 9:45:00 AM,MINDANAO,12TM2_U02,G,32000,
6/10/2026 9:45:00 AM,MINDANAO,13MACO_BAT,G,32000,
6/10/2026 9:45:00 AM,MINDANAO,13MAGDBNK_U01,G,29000.08,
6/10/2026 9:45:00 AM,MINDANAO,13MAGDBNK_U02,G,20000.08,
6/10/2026 9:45:00 AM,MINDANAO,13MAGDBNK_U03,G,20000.08,
6/10/2026 9:45:00 AM,MINDANAO,13MATIBNK_G01,G,32000,
6/10/2026 9:45:00 AM,MINDANAO,13MPCDIG_G01,G,32000,
6/10/2026 9:45:00 AM,MINDANAO,13TM1_U02,G,14500,
6/10/2026 9:45:00 AM,MINDANAO,14PKPSOC_G01,G,32000,
6/10/2026 9:45:00 AM,MINDANAO,14SUPKOR_G01,G,32000,
6/10/2026 9:45:00 AM,VISAYAS,04CLBYBNK_G01,G,32000,
6/10/2026 9:45:00 AM,VISAYAS,04IASMOD_G04,G,32000,
6/10/2026 9:45:00 AM,VISAYAS,04IASMOD_G05,G,32000,
6/10/2026 9:45:00 AM,VISAYAS,04IASMOD_G06,G,32000,
6/10/2026 9:45:00 AM,VISAYAS,04ORMOC_BAT,G,32000,
6/10/2026 9:45:00 AM,VISAYAS,05CARMENDPP_U01,G,27887.30,
6/10/2026 9:45:00 AM,VISAYAS,05CARMENDPP_U02,G,27887.30,
6/10/2026 9:45:00 AM,VISAYAS,05CARMENDPP_U03,G,27887.30,
6/10/2026 9:45:00 AM,VISAYAS,05CPPC_U03,G,18000,
6/10/2026 9:45:00 AM,VISAYAS,05CPPC_U05,G,18000,
6/10/2026 9:45:00 AM,VISAYAS,05CPPC_U07,G,18000,
6/10/2026 9:45:00 AM,VISAYAS,05CPPC_U09,G,21000,
6/10/2026 9:45:00 AM,VISAYAS,05CPPC_U10,G,21000,
6/10/2026 9:45:00 AM,VISAYAS,06KABAN_BAT,G,32000,
6/10/2026 9:45:00 AM,VISAYAS,07BDPP_U03,G,32000,
6/10/2026 9:45:00 AM,VISAYAS,07BIDPP_G01,G,27642,
6/10/2026 9:45:00 AM,VISAYAS,07TPLPB4_U04,G,32000,
6/10/2026 9:45:00 AM,VISAYAS,08NABASDPP_U01,G,20239.80,
6/10/2026 9:45:00 AM,VISAYAS,08NABASDPP_U02,G,20239.80,
6/10/2026 9:45:00 AM,VISAYAS,08PDPP1_U03,G,32000,
6/10/2026 9:45:00 AM,VISAYAS,08PDPP1_U05,G,32000,
6/10/2026 9:45:00 AM,VISAYAS,08PDPP3_C,G,32000,
6/10/2026 9:45:00 AM,VISAYAS,08PDPP3_E,G,32000,
6/10/2026 9:45:00 AM,VISAYAS,08PDPP3_G,G,32000,
6/10/2026 9:45:00 AM,VISAYAS,08PDPP3_H,G,32000,
6/10/2026 9:45:00 AM,VISAYAS,08STBPB1_U01,G,21917.20,
6/10/2026 9:45:00 AM,VISAYAS,08STBPB1_U02,G,21917.20,
6/10/2026 9:45:00 AM,VISAYAS,08STBPB1_U04,G,21917.20,
6/10/2026 9:50:00 AM,LUZON,01BINGA_U01,G,15000,
6/10/2026 9:50:00 AM,LUZON,01BINGA_U02,G,14990,
6/10/2026 9:50:00 AM,LUZON,01BINGA_U03,G,14980,
6/10/2026 9:50:00 AM,LUZON,01BINGA_U04,G,14970,
6/10/2026 9:50:00 AM,LUZON,01MAGAT_U02,G,14995,
6/10/2026 9:50:00 AM,MINDANAO,09JIMDSL_U01,G,31999,
6/10/2026 9:50:00 AM,MINDANAO,09JIMDSL_U02,G,31999,
6/10/2026 9:50:00 AM,MINDANAO,09SANGALI_BAT,G,32000,
6/10/2026 9:50:00 AM,MINDANAO,09WMPC_U01,G,17400,
6/10/2026 9:50:00 AM,MINDANAO,09WMPC_U04,G,16800,
6/10/2026 9:50:00 AM,MINDANAO,09WMPC_U06,G,17300,
6/10/2026 9:50:00 AM,MINDANAO,09WMPC_U07,G,16900,
6/10/2026 9:50:00 AM,MINDANAO,09WMPC_U08,G,17200,
6/10/2026 9:50:00 AM,MINDANAO,09WMPC_U09,G,16610,
